id,product,narrative,gpt_4o_prediction,time-gpt-4o,gpt_4o_mini_prediction,time-gpt-4o-mini,claude_3_5_sonnet_prediction,time-claude-3-5-sonnet-latest,claude_3_5_haiku_prediction,time-claude-3-5-haiku-latest,deepseek-chat_prediction,time-deepseek-chat,gemini-2.0-flash_prediction,time-gemini-2.0-flash,gemini-2.0-flash-lite_prediction,time-gemini-2.0-flash-lite,gemini-1.5-pro_prediction,time-gemini-1.5-pro,gemini-1.5-flash_prediction,time-gemini-1.5-flash,claude-3-7-sonnet_prediction,time-claude-3-7-sonnet-latest,gpt-4.5-preview_prediction,time-gpt-4.5-preview-2025-02-27,gpt-o1_prediction,time-o1-2024-12-17,gpt-o3-mini_prediction,time-o3-mini-2025-01-31,deepseek-reasoner_prediction,time-deepseek-reasoner
55,credit_card,synchrony bank arbitrarily lowered credit limit pc richards card contacted customer service credit manager told synchrony bank lowering credit due inactivity also kind enough inform synchrony began lowering even closing credit account beginning around due pandemic according synchrony began lowering credit customer felt posed higher credit risk change ability maintain pay credit chosen purchase anything pc richards utilize credit advantage,credit_card,5.6231,credit_card,0.6344,credit_card,2.2773,credit_card,1.6254,credit_card,40.3403,credit_card,0.7055,credit_card,0.5984,credit_card,0.8045,credit_card,0.5841,credit_card,0.9047,credit_card,1.5117,credit_card,2.2922,credit_card,2.4643,credit_card,33.4655
56,credit_card,charged company called activity going participate trip hawaii trip company cancelled activity told would receive refund two week later refund called company told would give u due bill use future ever hawaii way use due bill contacted chase credit card company opened dispute received letter chase stating siding company called chase spoke manager said dispute closed chase felt acceptable situation get due bill,credit_card,0.6456,credit_card,0.707,credit_card,2.398,credit_card,1.7221,credit_card,28.2721,credit_card,0.8078,credit_card,0.8029,credit_card,0.7058,credit_card,0.6409,credit_card,1.0006,credit_card,1.5177,credit_card,3.5134,credit_card,2.6539,credit_card,37.5627
57,mortgages_and_loans,jpmc stealing home broke contract time plz read pdf whole story ledger well evidence crime made error god mean deliberately pyramided late fee,mortgages_and_loans,0.7703,mortgages_and_loans,1.1167,mortgages_and_loans,2.6762,mortgages_and_loans,1.6254,mortgages_and_loans,57.0479,mortgages_and_loans,0.6969,mortgages_and_loans,0.816,mortgages_and_loans,0.6705,mortgages_and_loans,0.9414,mortgages_and_loans,0.9083,mortgages_and_loans,1.5106,mortgages_and_loans,2.4647,mortgages_and_loans,16.1205,mortgages_and_loans,33.1673
58,credit_card,autopayment set last full balance minimum chat specialist said glitch need call talk supervisor ca get hold phone,credit_card,0.7043,credit_card,1.3203,retail_banking,2.7615,retail_banking,1.934,credit_card,38.8647,credit_card,0.7266,retail_banking,0.6923,credit_card,0.7275,retail_banking,0.8358,retail_banking,0.8082,credit_card,1.5098,credit_card,3.0296,credit_card,5.0667,credit_card,17.2968
59,credit_reporting,disputed inquiry report received response sent letter asking prompt response due response day overdue information given inquiry report validated obviously fraudulent submitted report federal trade commission learned help matter identity theft,credit_reporting,0.718,credit_reporting,1.6259,credit_reporting,4.6317,credit_reporting,2.2007,credit_reporting,32.4366,credit_reporting,0.996,credit_reporting,0.599,credit_reporting,0.7022,credit_reporting,0.7004,credit_reporting,0.7386,credit_reporting,1.2395,credit_reporting,2.9094,credit_reporting,2.7824,credit_reporting,89.8631
60,retail_banking,paid person account car purchase since till date car wasnt delivered either money refunded since till date keep calling response im ignored call everyday text nothing changed person name account number bank phone number,retail_banking,0.6045,retail_banking,0.8228,retail_banking,2.4111,retail_banking,1.4592,retail_banking,11.5937,mortgages_and_loans,0.6948,mortgages_and_loans,0.625,debt_collection,0.6991,retail_banking,0.7592,retail_banking,0.9533,debt_collection,2.0959,retail_banking,5.2673,retail_banking,6.3246,retail_banking,36.5384
61,credit_reporting,believe victimized identity thief stolen whole identity check use credit often son checked saw completely destroyed showed account reporting belonging nearly croaked please help get bottom rectify serious matter hard time could use help credit buy grocery basic necessity longer working please help u thank,credit_reporting,0.8066,credit_reporting,4.1735,credit_reporting,2.2457,credit_reporting,1.7278,credit_reporting,7.601,credit_reporting,0.6708,credit_reporting,0.6773,credit_reporting,0.6585,credit_reporting,0.7871,credit_reporting,0.7761,credit_reporting,1.5116,credit_reporting,4.7551,credit_reporting,2.5394,credit_reporting,15.7503
62,credit_card,chime closed account deposit still unemployment say ca get refund never used card also proof,retail_banking,0.7182,retail_banking,2.8576,retail_banking,2.6486,retail_banking,1.4797,retail_banking,11.9303,retail_banking,0.836,retail_banking,0.7024,retail_banking,0.9495,retail_banking,0.7591,retail_banking,0.8041,retail_banking,2.1229,retail_banking,3.5788,retail_banking,4.5921,retail_banking,47.7004
63,debt_collection,saw new collection account company owe regard account longer returned devise filed dispute company sunrise credit service continually flagged account collection numerous time causing score drop continuously drop filed next day score decreased flagged score decreased right middle credit repair purchase home constant unnecessary reporting retaliation dispute also damaging credit attempt prevent obtaining credit,debt_collection,0.8079,debt_collection,0.7618,debt_collection,2.8435,debt_collection,1.7692,credit_reporting,15.7592,debt_collection,0.6117,credit_reporting,0.5988,debt_collection,0.649,credit_reporting,0.8212,debt_collection,1.2127,debt_collection,1.2866,debt_collection,16.4774,credit_reporting,4.5873,debt_collection,26.8077
64,credit_reporting,quite hard inquiry showing credit report authorized therefore asking credit reporting agency please delete one know hard inquiry authorized,credit_reporting,0.7085,credit_reporting,0.8978,credit_reporting,2.1031,credit_reporting,1.6322,credit_reporting,5.4202,credit_reporting,0.5872,credit_reporting,0.6122,credit_reporting,0.6834,credit_reporting,0.7567,credit_reporting,0.7724,credit_reporting,1.569,credit_reporting,2.5287,credit_reporting,1.8235,credit_reporting,21.4824
65,mortgages_and_loans,called twice today called week ago requesting proof car paid year time called three week ago told ford sent lien release dmv maryland called dmv maryland said dont get sent information two time called today hung getting transferred ford motor credit company time called didnt social file couldnt get anyone called speak manager waiting hour get call back need lien release car something dmv doesnt dont know else,debt_collection,0.7064,debt_collection,0.6185,mortgages_and_loans,2.089,debt_collection,1.6026,mortgages_and_loans,63.1759,mortgages_and_loans,0.5966,mortgages_and_loans,0.6905,mortgages_and_loans,0.6689,mortgages_and_loans,0.7241,mortgages_and_loans,1.0308,mortgages_and_loans,2.5995,mortgages_and_loans,3.3105,mortgages_and_loans,3.5643,mortgages_and_loans,61.0164
66,mortgages_and_loans,purchased leased vehicle back forward went dealership oil change advised buy back program buying people lease ended walking dealership new talking salesperson talked gap insurance payment thought set rear ended car deemed total loss driver insuracne paid balance rest settled gap insurance tried reach finance manager delaership well tried reach santander advising account closed total loss,mortgages_and_loans,0.7077,credit_reporting,0.651,mortgages_and_loans,2.0879,mortgages_and_loans,1.7454,mortgages_and_loans,23.1366,mortgages_and_loans,0.8072,mortgages_and_loans,0.7028,mortgages_and_loans,0.8035,mortgages_and_loans,0.7001,mortgages_and_loans,0.8202,mortgages_and_loans,1.5115,mortgages_and_loans,5.2166,mortgages_and_loans,6.8423,mortgages_and_loans,34.0798
67,mortgages_and_loans,umpqua bank lying receiving payment,retail_banking,1.528,retail_banking,0.7055,retail_banking,1.8089,retail_banking,1.5243,retail_banking,7.9772,retail_banking,0.6239,retail_banking,0.5961,retail_banking,0.7009,retail_banking,0.5978,retail_banking,1.2047,retail_banking,1.8194,retail_banking,3.7013,retail_banking,2.8496,mortgages_and_loans,45.1415
68,retail_banking,fraudulent activity account notified bank gave provisional credit reversed impossible get anyone fraud dept phone never got explanation letter reversal,retail_banking,0.8227,retail_banking,0.5779,retail_banking,1.5736,retail_banking,1.6154,retail_banking,32.9064,retail_banking,0.639,retail_banking,0.604,retail_banking,0.6388,retail_banking,0.5867,retail_banking,0.9014,credit_card,1.5147,retail_banking,3.6356,retail_banking,2.7431,retail_banking,22.307
69,credit_card,called access account using call password used year usaa provided line access due usaa verify using call password worked year access call account due hand also physically unable text email proof phone access usaa accessible member,retail_banking,0.8019,retail_banking,0.6597,retail_banking,1.926,retail_banking,1.0825,retail_banking,6.1364,retail_banking,0.7417,retail_banking,0.6005,retail_banking,0.6465,retail_banking,0.6151,retail_banking,1.1908,retail_banking,1.825,retail_banking,4.9246,retail_banking,4.7917,retail_banking,27.5264
70,debt_collection,afni collection reported collection account credit file stating owe owe alleged debt equipment returned receipt therefore afni legal right attempt collect debt debt owed afni validated debt sent notice collection afni violation fcra,debt_collection,6.2592,debt_collection,0.6767,debt_collection,2.1947,debt_collection,0.9489,debt_collection,10.2271,debt_collection,0.7046,debt_collection,0.7048,debt_collection,0.6211,debt_collection,0.6021,debt_collection,0.7272,debt_collection,1.1994,debt_collection,6.2984,debt_collection,2.7573,debt_collection,29.7802
71,credit_card,hi card expired since able use deposit unemployment last monday calling since without success need new card,credit_card,0.8861,credit_card,0.6035,retail_banking,2.126,credit_card,1.4205,credit_card,7.1585,credit_card,0.7029,credit_card,0.7032,credit_card,0.7916,credit_card,0.795,retail_banking,0.7201,credit_card,0.8992,retail_banking,3.8711,retail_banking,10.411,credit_card,32.65
72,debt_collection,enhanced recovery company fl company failed notify mail verifying debt added debt credit file yet receive information company provided company address tx would like company provide attempt contact writing remove entry credit file also like see statute limitation claiming would appreciate help receive,debt_collection,0.7187,debt_collection,0.7088,debt_collection,1.8438,debt_collection,1.7285,debt_collection,16.2564,debt_collection,0.6255,debt_collection,0.6998,debt_collection,0.6371,credit_reporting,0.7,debt_collection,0.7425,debt_collection,1.2065,debt_collection,4.7308,debt_collection,2.5444,debt_collection,33.0549
73,debt_collection,attorney office sent letter portfolio recovery since letter sent early received call ask calling get personally represent,debt_collection,0.8091,debt_collection,0.8078,debt_collection,2.4308,debt_collection,1.8321,debt_collection,6.0808,debt_collection,0.6779,debt_collection,0.6986,debt_collection,0.627,debt_collection,0.7549,debt_collection,0.9231,debt_collection,1.8176,debt_collection,2.8519,debt_collection,3.8714,debt_collection,34.3867
74,mortgages_and_loans,good morning thank taking time look issue private student loan company sallie mae enclosed find letter sent regarding drastic drop point credit report due derogatory remark addition letter also provided bank statement showing sallie mae withdrawal made order continue derogatory remark credit report money put get deferment plan due job loss covid see letter sent still response please help get matter resolved get gradually get back track,credit_reporting,0.7084,mortgages_and_loans,1.0143,credit_reporting,1.7836,mortgages_and_loans,2.036,mortgages_and_loans,7.3618,mortgages_and_loans,0.6016,mortgages_and_loans,0.7006,mortgages_and_loans,0.6735,credit_reporting,0.7494,mortgages_and_loans,0.9051,credit_reporting,1.5131,mortgages_and_loans,4.0132,mortgages_and_loans,3.481,mortgages_and_loans,64.0834
